STATION,STATION_NAME,DATE,SNWD,TMAX,TMIN
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970501,-9999,156,22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970502,-9999,117,72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970503,-9999,139,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970504,-9999,178,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970505,-9999,239,100
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970506,-9999,194,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970507,-9999,178,83
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970508,-9999,217,111
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970509,-9999,139,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970510,-9999,161,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970511,-9999,222,106
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970512,-9999,167,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970513,-9999,106,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970514,-9999,144,72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970515,-9999,106,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970516,-9999,194,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970517,-9999,167,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970518,-9999,261,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970519,-9999,183,78
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970520,-9999,167,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970521,-9999,139,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970522,-9999,183,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970523,-9999,244,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970524,-9999,289,128
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970525,-9999,150,100
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970526,-9999,139,89
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970527,-9999,189,89
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970528,-9999,172,117
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970529,-9999,178,139
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970530,-9999,206,133
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970531,-9999,194,122
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970601,-9999,200,111
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970602,-9999,172,117
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970603,-9999,211,128
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970604,-9999,222,94
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970605,-9999,239,117
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970606,-9999,194,144
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970607,-9999,172,133
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970608,-9999,217,122
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970609,-9999,239,111
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970610,-9999,267,122
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970612,-9999,244,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970613,-9999,283,156
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970614,-9999,206,111
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970615,-9999,283,94
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970616,-9999,267,133
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970617,-9999,211,122
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970618,-9999,267,139
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970619,-9999,306,144
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970620,-9999,322,244
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970621,-9999,289,211
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970622,-9999,317,194
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970623,-9999,344,233
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970624,-9999,356,244
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970625,-9999,306,217
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970626,-9999,289,194
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970627,-9999,306,178
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970628,-9999,317,194
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970629,-9999,322,211
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970630,-9999,294,211
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970701,-9999,328,200
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970702,-9999,344,211
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970703,-9999,244,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970704,-9999,189,133
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970705,-9999,261,128
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970706,-9999,283,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970707,-9999,244,156
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970708,-9999,294,150
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970709,-9999,211,139
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970710,-9999,261,122
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970711,-9999,289,161
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970712,-9999,311,189
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970713,-9999,356,239
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970714,-9999,339,233
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970715,-9999,328,200
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970716,-9999,356,222
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970717,-9999,344,250
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970718,-9999,322,211
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970719,-9999,278,200
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970720,-9999,317,211
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970721,-9999,267,194
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970722,-9999,239,200
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970723,-9999,228,189
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970724,-9999,283,178
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970725,-9999,306,211
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970726,-9999,372,233
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970727,-9999,361,244
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970728,-9999,283,206
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970729,-9999,233,178
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970730,-9999,256,161
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970731,-9999,283,156
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970801,-9999,306,189
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970802,-9999,339,228
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970803,-9999,328,211
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970804,-9999,267,183
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970805,-9999,228,150
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970806,-9999,250,139
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970807,-9999,272,156
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970808,-9999,283,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970809,-9999,256,200
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970810,-9999,283,206
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970811,-9999,217,178
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970812,-9999,244,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970813,-9999,239,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970814,-9999,244,161
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970815,-9999,289,217
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970816,-9999,328,189
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970817,-9999,250,178
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970818,-9999,206,156
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970819,-9999,217,144
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970820,-9999,228,167
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970821,-9999,222,139
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970822,-9999,233,128
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970823,-9999,244,133
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970824,-9999,256,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970825,-9999,228,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970826,-9999,272,161
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970827,-9999,300,217
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970828,-9999,239,183
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970829,-9999,244,156
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970830,-9999,233,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970831,-9999,267,194
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970901,-9999,294,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970902,-9999,250,167
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970903,-9999,194,111
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970904,-9999,206,94
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970905,-9999,267,111
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970906,-9999,306,167
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970907,-9999,233,178
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970908,-9999,222,178
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970909,-9999,233,178
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970910,-9999,217,150
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970911,-9999,228,128
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970912,-9999,239,117
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970913,-9999,250,133
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970914,-9999,267,183
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970915,-9999,283,167
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970916,-9999,294,200
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970917,-9999,278,178
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970918,-9999,289,156
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970919,-9999,289,178
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970920,-9999,206,133
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970921,-9999,183,117
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970922,-9999,178,111
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970923,-9999,183,122
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970924,-9999,206,100
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970925,-9999,261,117
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970926,-9999,200,133
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19970929,-9999,250,122
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971001,-9999,150,89
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971002,-9999,261,78
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971003,-9999,306,156
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971004,-9999,244,161
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971005,-9999,311,150
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971006,-9999,294,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971007,-9999,294,183
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971008,-9999,289,194
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971009,-9999,239,111
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971010,-9999,200,89
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971011,-9999,244,94
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971012,-9999,278,172
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971013,-9999,233,78
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971014,-9999,89,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971015,-9999,122,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971016,-9999,122,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971017,-9999,117,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971018,-9999,139,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971019,-9999,183,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971020,-9999,117,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971021,-9999,94,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971022,-9999,67,6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971023,-9999,122,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971024,-9999,100,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971025,-9999,106,78
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971026,-9999,78,11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971027,-9999,39,-17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971028,-9999,111,-22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971029,-9999,144,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971030,-9999,167,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971031,-9999,183,117
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971101,-9999,139,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971102,-9999,67,6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971103,-9999,39,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971104,-9999,39,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971105,-9999,89,22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971106,-9999,83,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971107,-9999,83,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971108,-9999,83,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971109,-9999,72,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971110,-9999,56,-6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971111,-9999,6,-33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971112,-9999,11,-67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971113,-9999,28,-22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971114,-9999,33,11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971115,-9999,17,-39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971116,-9999,-22,-78
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971117,-9999,17,-78
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971118,-9999,44,-33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971119,-9999,17,-56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971120,-9999,78,-28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971121,-9999,56,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971122,-9999,78,-28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971123,-9999,0,-56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971124,-9999,28,-89
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971125,-9999,139,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971126,-9999,111,11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971127,-9999,94,-11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971128,-9999,133,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971129,-9999,106,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971130,-9999,83,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971201,-9999,50,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971202,-9999,44,22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971203,-9999,33,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971204,-9999,17,-22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971205,-9999,-11,-56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971206,-9999,0,-39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971207,-9999,-6,-28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971208,-9999,-6,-33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971209,-9999,17,-11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971210,-9999,22,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971211,-9999,22,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971212,-9999,0,-44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971213,-9999,17,-56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971214,-9999,50,-61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971215,-9999,83,-22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971216,-9999,78,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971217,-9999,89,-28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971218,-9999,78,6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971219,-9999,106,-6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971220,-9999,33,-6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971221,-9999,28,-11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971222,-9999,28,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971223,-9999,39,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971224,-9999,17,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971225,-9999,22,-33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971226,-9999,6,-39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971227,-9999,-6,-72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971228,-9999,11,-72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971229,-9999,6,-33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971230,-9999,-22,-78
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19971231,-9999,-44,-106
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980101,-9999,61,-94
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980102,-9999,100,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980103,-9999,139,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980104,-9999,133,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980105,-9999,133,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980106,-9999,83,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980107,-9999,50,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980108,-9999,17,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980109,-9999,11,-67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980110,-9999,-67,-128
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980111,-9999,-28,-117
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980112,-9999,0,-89
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980113,-9999,-89,-167
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980114,-9999,-22,-128
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980115,-9999,-6,-39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980116,-9999,-17,-33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980117,-9999,-17,-72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980118,-9999,-22,-128
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980119,-9999,-17,-83
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980120,-9999,-17,-72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980121,-9999,0,-22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980122,-9999,0,-11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980123,-9999,0,-44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980124,-9999,-6,-50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980125,-9999,0,-39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980126,-9999,39,-39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980127,-9999,17,-11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980128,-9999,56,-17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980129,-9999,50,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980130,-9999,6,-17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980131,-9999,50,-22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980201,-9999,83,11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980202,-9999,50,-11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980203,-9999,44,-17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980204,-9999,17,-6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980205,-9999,17,-17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980206,-9999,50,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980207,-9999,44,-17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980208,-9999,61,-11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980209,-9999,89,-22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980210,-9999,89,-17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980211,-9999,72,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980212,-9999,39,-11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980213,-9999,39,-11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980214,-9999,56,6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980215,-9999,111,11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980216,-9999,67,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980217,-9999,67,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980218,-9999,39,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980219,-9999,50,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980220,-9999,67,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980221,-9999,72,11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980222,-9999,94,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980223,-9999,83,11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980224,-9999,122,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980225,-9999,139,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980226,-9999,172,78
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980227,-9999,117,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980228,-9999,100,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980301,-9999,39,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980302,-9999,28,-11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980303,-9999,28,-6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980304,-9999,33,-11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980305,-9999,39,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980306,-9999,39,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980307,-9999,61,0
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,19980308,-9999,39,22
